1NETVIEW|HD|RETAILSID|001|20200120021838|228399,,,,,,,,,,,,,,,,,
00|HSBA_FOBBC-HSIA-KIN_V1022|U|OPTICAL|1|IN=KIN_V1022,,0.624,NPEZTKIN21,1,7/3.624,NB=NPEZTKIN21,1,1/2.2268,IBSE01.PUJ,1,13/0/0.2268,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-KIN_V1022|U|OPTICAL|1|IN=KIN_V1022,,0.624,NPEZTKIN21,1,7/3.624,NB=NPEZTKIN21,1,1/2.2268,IBSE01.PUJ,1,13/0/0.2268,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-KIN_V1056|U|OPTICAL|1|IN=KIN_V1056,,0.624,NPEZTKIN23,1,7/2.624,NB=NPEZTKIN23,1,1/2.2075,IBSE01.PUJ,1,14/0/3.2075,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-KIN_V1056|U|OPTICAL|1|IN=KIN_V1056,,0.624,NPEZTKIN23,1,7/2.624,NB=NPEZTKIN23,1,1/2.2075,IBSE01.PUJ,1,14/0/3.2075,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-KIN_V1057|U|OPTICAL|1|IN=KIN_V1057,,0.624,NPEZTKIN23,1,7/3.624,NB=NPEZTKIN23,1,1/2.2073,IBSE01.PUJ,1,14/0/3.2073,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-KIN_V1057|U|OPTICAL|1|IN=KIN_V1057,,0.624,NPEZTKIN23,1,7/3.624,NB=NPEZTKIN23,1,1/2.2073,IBSE01.PUJ,1,14/0/3.2073,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-KLIA_V1016|U|OPTICAL|1|IN=KLIA_V1016,,SMARTGROUP2.624,NPEZTKLIA21,1,SMARTGROUP2.624,NB=NPEZTKLIA21,1,1/2.2037,IBSE01.PUJ,1,13/0/1.2037,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-KLIA_V1016|U|OPTICAL|1|IN=KLIA_V1016,,SMARTGROUP2.624,NPEZTKLIA21,1,SMARTGROUP2.624,NB=NPEZTKLIA21,1,1/2.2037,IBSE01.PUJ,1,13/0/1.2037,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_G001|U|OPTICAL|1|ON=PUJ_G001,1,NTA/5.624,NPEALPUJ21,1,9/1/1.624,NB=NPEALPUJ21,1,1/2/1.2531,IBSE01.PUJ,1,14/0/1.2531,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_G001|U|OPTICAL|1|ON=PUJ_G001,1,NTA/5.624,NPEALPUJ21,1,9/1/1.624,NB=NPEALPUJ21,1,1/2/1.2531,IBSE01.PUJ,1,14/0/1.2531,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1001|U|OPTICAL|1|IN=PUJ_V1001,1,1/9/3.624,NPEALPUJ21,1,3/2/1.624,NB=NPEALPUJ21,1,1/2/1.2533,IBSE01.PUJ,1,14/0/1.2533,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1001|U|OPTICAL|1|IN=PUJ_V1001,1,1/9/3.624,NPEALPUJ21,1,3/2/1.624,NB=NPEALPUJ21,1,1/2/1.2533,IBSE01.PUJ,1,14/0/1.2533,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1038|U|OPTICAL|1|IN=PUJ_V1038,,0.624,NPEALPUJ21,1,6/2/9.624,NB=NPEALPUJ21,1,1/2/1.2532,IBSE01.PUJ,1,14/0/1.2532,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-PUJ_V1038|U|OPTICAL|1|IN=PUJ_V1038,,0.624,NPEALPUJ21,1,6/2/9.624,NB=NPEALPUJ21,1,1/2/1.2532,IBSE01.PUJ,1,14/0/1.2532,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G001|U|OPTICAL|1|ON=SDG_G001,1,NTA/5.624,NPEZTSDG23,1,3/3.624,NB=NPEZTSDG23,1,1/2.2099,IBSE01.PUJ,1,10/0/4.2099,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G001|U|OPTICAL|1|ON=SDG_G001,1,NTA/5.624,NPEZTSDG23,1,3/3.624,NB=NPEZTSDG23,1,1/2.2099,IBSE01.PUJ,1,10/0/4.2099,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G003|U|OPTICAL|1|ON=SDG_G003,1,NTA/5.624,NPEZTSDG23,1,3/1.624,NB=NPEZTSDG23,1,1/2.2100,IBSE01.PUJ,1,10/0/4.2100,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G003|U|OPTICAL|1|ON=SDG_G003,1,NTA/5.624,NPEZTSDG23,1,3/1.624,NB=NPEZTSDG23,1,1/2.2100,IBSE01.PUJ,1,10/0/4.2100,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G005|U|OPTICAL|1|ON=SDG_G005,,0.624,NPEZTSDG23,1,3/2.624,NB=NPEZTSDG23,1,1/2.2101,IBSE01.PUJ,1,10/0/4.2101,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G005|U|OPTICAL|1|ON=SDG_G005,,0.624,NPEZTSDG23,1,3/2.624,NB=NPEZTSDG23,1,1/2.2101,IBSE01.PUJ,1,10/0/4.2101,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G017|U|OPTICAL|1|ON=SDG_G017,1,NTA/5.624,NPEZTSDG23,1,4/1.624,NB=NPEZTSDG23,1,1/2.2076,IBSE01.PUJ,1,10/0/4.2076,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G017|U|OPTICAL|1|ON=SDG_G017,1,NTA/5.624,NPEZTSDG23,1,4/1.624,NB=NPEZTSDG23,1,1/2.2076,IBSE01.PUJ,1,10/0/4.2076,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G019|U|OPTICAL|1|ON=SDG_G019,1,NTA/5.624,NPEZTSDG23,1,4/3.624,NB=NPEZTSDG23,1,1/2.2071,IBSE01.PUJ,1,10/0/4.2071,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G019|U|OPTICAL|1|ON=SDG_G019,1,NTA/5.624,NPEZTSDG23,1,4/3.624,NB=NPEZTSDG23,1,1/2.2071,IBSE01.PUJ,1,10/0/4.2071,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G020|U|OPTICAL|1|ON=SDG_G020,1,NTA/5.624,NPEZTSDG23,1,4/4.624,NB=NPEZTSDG23,1,1/2.2073,IBSE01.PUJ,1,10/0/4.2073,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_G020|U|OPTICAL|1|ON=SDG_G020,1,NTA/5.624,NPEZTSDG23,1,4/4.624,NB=NPEZTSDG23,1,1/2.2073,IBSE01.PUJ,1,10/0/4.2073,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_V1010|U|OPTICAL|1|IN=SDG_V1010,1,1/9/3.624,NPEZTSDG23,1,8/9.624,NB=NPEZTSDG23,1,1/2.2072,IBSE01.PUJ,1,10/0/4.2072,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_V1010|U|OPTICAL|1|IN=SDG_V1010,1,1/9/3.624,NPEZTSDG23,1,8/9.624,NB=NPEZTSDG23,1,1/2.2072,IBSE01.PUJ,1,10/0/4.2072,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_V1019|U|OPTICAL|1|IN=SDG_V1019,1,1/9/3.624,NPEZTSDG23,1,8/12.624,NB=NPEZTSDG23,1,1/2.2074,IBSE01.PUJ,1,10/0/4.2074,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_V1019|U|OPTICAL|1|IN=SDG_V1019,1,1/9/3.624,NPEZTSDG23,1,8/12.624,NB=NPEZTSDG23,1,1/2.2074,IBSE01.PUJ,1,10/0/4.2074,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_V1023|U|OPTICAL|1|IN=SDG_V1023,1,1/9/3.624,NPEZTSDG23,1,8/13.624,NB=NPEZTSDG23,1,1/2.2075,IBSE01.PUJ,1,10/0/4.2075,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-SDG_V1023|U|OPTICAL|1|IN=SDG_V1023,1,1/9/3.624,NPEZTSDG23,1,8/13.624,NB=NPEZTSDG23,1,1/2.2075,IBSE01.PUJ,1,10/0/4.2075,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G002|U|OPTICAL|1|ON=USJ_G002,0,19/0.624,NPEALUSJ21,1,3/2/1.624,NB=NPEALUSJ21,1,1/2/1.2171,IBSE01.PUJ,1,14/0/0.2171,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G002|U|OPTICAL|1|ON=USJ_G002,0,19/0.624,NPEALUSJ21,1,3/2/1.624,NB=NPEALUSJ21,1,1/2/1.2171,IBSE01.PUJ,1,14/0/0.2171,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G006|U|OPTICAL|1|ON=USJ_G006,0,19/0.624,NPEALUSJ21,1,6/1/1.624,NB=NPEALUSJ21,1,1/2/1.2166,IBSE01.PUJ,1,14/0/0.2166,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G006|U|OPTICAL|1|ON=USJ_G006,0,19/0.624,NPEALUSJ21,1,6/1/1.624,NB=NPEALUSJ21,1,1/2/1.2166,IBSE01.PUJ,1,14/0/0.2166,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G007|U|OPTICAL|1|ON=USJ_G007,0,19/0.624,NPEALUSJ21,1,7/1/1.624,NB=NPEALUSJ21,1,1/2/1.2164,IBSE01.PUJ,1,14/0/0.2164,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G007|U|OPTICAL|1|ON=USJ_G007,0,19/0.624,NPEALUSJ21,1,7/1/1.624,NB=NPEALUSJ21,1,1/2/1.2164,IBSE01.PUJ,1,14/0/0.2164,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G008|U|OPTICAL|1|ON=USJ_G008,0,19/0.624,NPEALUSJ21,1,8/1/1.624,NB=NPEALUSJ21,1,1/2/1.2172,IBSE01.PUJ,1,14/0/0.2172,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G008|U|OPTICAL|1|ON=USJ_G008,0,19/0.624,NPEALUSJ21,1,8/1/1.624,NB=NPEALUSJ21,1,1/2/1.2172,IBSE01.PUJ,1,14/0/0.2172,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G016|U|OPTICAL|1|ON=USJ_G016,0,19/0.624,NPEALUSJ23,1,6/1/1.624,NB=NPEALUSJ23,1,1/2/1.2048,IBSE01.PUJ,1,13/0/2.2048,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G016|U|OPTICAL|1|ON=USJ_G016,0,19/0.624,NPEALUSJ23,1,6/1/1.624,NB=NPEALUSJ23,1,1/2/1.2048,IBSE01.PUJ,1,13/0/2.2048,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G017|U|OPTICAL|1|ON=USJ_G017,0,19/1.624,NPEALUSJ23,1,6/2/1.624,NB=NPEALUSJ23,1,1/2/1.2052,IBSE01.PUJ,1,13/0/2.2052,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G017|U|OPTICAL|1|ON=USJ_G017,0,19/1.624,NPEALUSJ23,1,6/2/1.624,NB=NPEALUSJ23,1,1/2/1.2052,IBSE01.PUJ,1,13/0/2.2052,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G018|U|OPTICAL|1|ON=USJ_G018,1,NTA/5.624,NPEALUSJ23,1,7/1/1.624,NB=NPEALUSJ23,1,1/2/1.2051,IBSE01.PUJ,1,13/0/2.2051,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G018|U|OPTICAL|1|ON=USJ_G018,1,NTA/5.624,NPEALUSJ23,1,7/1/1.624,NB=NPEALUSJ23,1,1/2/1.2051,IBSE01.PUJ,1,13/0/2.2051,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1003|U|OPTICAL|1|IN=USJ_V1003,,0.624,NPEALUSJ21,1,8/2/3.624,NB=NPEALUSJ21,1,1/2/1.2173,IBSE01.PUJ,1,14/0/0.2173,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1003|U|OPTICAL|1|IN=USJ_V1003,,0.624,NPEALUSJ21,1,8/2/3.624,NB=NPEALUSJ21,1,1/2/1.2173,IBSE01.PUJ,1,14/0/0.2173,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1003|U|OPTICAL|1|IN=USJ_V1003,1,1/9/3.624,NPEALUSJ21,1,7/2/3.624,NB=NPEALUSJ21,1,1/2/1.2173,IBSE01.PUJ,1,14/0/0.2173,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1003|U|OPTICAL|1|IN=USJ_V1003,1,1/9/3.624,NPEALUSJ21,1,7/2/3.624,NB=NPEALUSJ21,1,1/2/1.2173,IBSE01.PUJ,1,14/0/0.2173,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1007|U|OPTICAL|1|IN=USJ_V1007,,0.624,NPEALUSJ21,1,8/2/7.624,NB=NPEALUSJ21,1,1/2/1.2163,IBSE01.PUJ,1,14/0/0.2163,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1007|U|OPTICAL|1|IN=USJ_V1007,,0.624,NPEALUSJ21,1,8/2/7.624,NB=NPEALUSJ21,1,1/2/1.2163,IBSE01.PUJ,1,14/0/0.2163,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1007|U|OPTICAL|1|IN=USJ_V1007,1,1/9/3.624,NPEALUSJ21,1,7/2/7.624,NB=NPEALUSJ21,1,1/2/1.2163,IBSE01.PUJ,1,14/0/0.2163,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1007|U|OPTICAL|1|IN=USJ_V1007,1,1/9/3.624,NPEALUSJ21,1,7/2/7.624,NB=NPEALUSJ21,1,1/2/1.2163,IBSE01.PUJ,1,14/0/0.2163,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1014|U|OPTICAL|1|IN=USJ_V1014,,0.624,NPEALUSJ21,1,10/2/3.624,NB=NPEALUSJ21,1,1/2/1.2176,IBSE01.PUJ,1,14/0/0.2176,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1014|U|OPTICAL|1|IN=USJ_V1014,,0.624,NPEALUSJ21,1,10/2/3.624,NB=NPEALUSJ21,1,1/2/1.2176,IBSE01.PUJ,1,14/0/0.2176,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1014|U|OPTICAL|1|IN=USJ_V1014,1,1/9/3.624,NPEALUSJ21,1,9/2/3.624,NB=NPEALUSJ21,1,1/2/1.2176,IBSE01.PUJ,1,14/0/0.2176,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1014|U|OPTICAL|1|IN=USJ_V1014,1,1/9/3.624,NPEALUSJ21,1,9/2/3.624,NB=NPEALUSJ21,1,1/2/1.2176,IBSE01.PUJ,1,14/0/0.2176,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1020|U|OPTICAL|1|IN=USJ_V1020,1,1/9/3.624,NPEALUSJ21,1,9/2/4.624,NB=NPEALUSJ21,1,1/2/1.2174,IBSE01.PUJ,1,14/0/0.2174,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1020|U|OPTICAL|1|IN=USJ_V1020,1,1/9/3.624,NPEALUSJ21,1,9/2/4.624,NB=NPEALUSJ21,1,1/2/1.2174,IBSE01.PUJ,1,14/0/0.2174,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1020|U|OPTICAL|1|IN=USJ_V1020,1,1/9/4.624,NPEALUSJ21,1,10/2/4.624,NB=NPEALUSJ21,1,1/2/1.2174,IBSE01.PUJ,1,14/0/0.2174,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_V1020|U|OPTICAL|1|IN=USJ_V1020,1,1/9/4.624,NPEALUSJ21,1,10/2/4.624,NB=NPEALUSJ21,1,1/2/1.2174,IBSE01.PUJ,1,14/0/0.2174,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G001|U|OPTICAL|1|ON=CBJ_G001,1,11/1.823,NPEALCBJ21,1,3/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G001|U|OPTICAL|1|ON=CBJ_G001,1,11/1.823,NPEALCBJ21,1,3/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G001|U|OPTICAL|1|ON=CBJ_G001,1,NTA/1.823,NPEALCBJ21,1,3/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G001|U|OPTICAL|1|ON=CBJ_G001,1,NTA/1.823,NPEALCBJ21,1,3/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G002|U|OPTICAL|1|ON=CBJ_G002,1,NTA/1.823,NPEALCBJ21,1,4/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G002|U|OPTICAL|1|ON=CBJ_G002,1,NTA/1.823,NPEALCBJ21,1,4/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G004|U|OPTICAL|1|ON=CBJ_G004,1,NTA/5.823,NPEALCBJ21,1,6/1/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G004|U|OPTICAL|1|ON=CBJ_G004,1,NTA/5.823,NPEALCBJ21,1,6/1/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G005|U|OPTICAL|1|ON=CBJ_G005,1,NTA/5.823,NPEALCBJ21,1,7/1/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G005|U|OPTICAL|1|ON=CBJ_G005,1,NTA/5.823,NPEALCBJ21,1,7/1/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G006|U|OPTICAL|1|ON=CBJ_G006,1,NTA/5.823,NPEALCBJ21,1,8/1/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G006|U|OPTICAL|1|ON=CBJ_G006,1,NTA/5.823,NPEALCBJ21,1,8/1/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G007|U|OPTICAL|1|ON=CBJ_G007,1,NTA/5.823,NPEALCBJ21,1,9/1/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G007|U|OPTICAL|1|ON=CBJ_G007,1,NTA/5.823,NPEALCBJ21,1,9/1/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G008|U|OPTICAL|1|ON=CBJ_G008,1,NTA/6.823,NPEALCBJ21,1,5/1/2.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_G008|U|OPTICAL|1|ON=CBJ_G008,1,NTA/6.823,NPEALCBJ21,1,5/1/2.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_V1001|U|OPTICAL|1|IN=CBJ_V1001,,0.823,NPEALCBJ21,1,8/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_V1001|U|OPTICAL|1|IN=CBJ_V1001,,0.823,NPEALCBJ21,1,8/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_V1001|U|OPTICAL|1|IN=CBJ_V1001,0,0/2/0.823,NPEALCBJ21,1,7/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_V1001|U|OPTICAL|1|IN=CBJ_V1001,0,0/2/0.823,NPEALCBJ21,1,7/2/1.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_V1002|U|OPTICAL|1|IN=CBJ_V1002,,0.823,NPEALCBJ21,1,8/2/2.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_MXSTV-IPTV-CBJ_V1002|U|OPTICAL|1|IN=CBJ_V1002,,0.823,NPEALCBJ21,1,8/2/2.823,NB=NPEALCBJ21,1,1/2/1.2900,IBSE01.PUJ,1,13/0/3.2900,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
