00|HSBA_FOBBC-HSIA-USJ_G004|U|OPTICAL|2|ON=USJ_G004,,0.624,NPEALUSJ24,1,9/1/1.624,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.2049,IBSE01.PUJ,1,13/0/2.2049,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G005|U|OPTICAL|2|ON=USJ_G005,0,19/0.624,NPEALUSJ24,1,8/1/1.624,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.2050,IBSE01.PUJ,1,13/0/2.2050,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G005|U|OPTICAL|2|ON=USJ_G005,0,19/0.624,NPEALUSJ24,1,8/1/1.624,NN=NPEALUSJ24,1,1/1/2001,NPEALUSJ23,1,2/1/2001,NB=NPEALUSJ23,1,1/2/1.2050,IBSE01.PUJ,1,13/0/2.2050,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G010|U|OPTICAL|2|ON=USJ_G010,0,19/0.624,NPEALUSJ22,1,4/2/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2162,IBSE01.PUJ,1,14/0/0.2162,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G010|U|OPTICAL|2|ON=USJ_G010,0,19/0.624,NPEALUSJ22,1,4/2/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2162,IBSE01.PUJ,1,14/0/0.2162,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G011|U|OPTICAL|2|ON=USJ_G011,0,19/0.624,NPEALUSJ22,1,5/1/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2168,IBSE01.PUJ,1,14/0/0.2168,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G011|U|OPTICAL|2|ON=USJ_G011,0,19/0.624,NPEALUSJ22,1,5/1/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2168,IBSE01.PUJ,1,14/0/0.2168,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G012|U|OPTICAL|2|ON=USJ_G012,0,19/0.624,NPEALUSJ22,1,6/1/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2169,IBSE01.PUJ,1,14/0/0.2169,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G012|U|OPTICAL|2|ON=USJ_G012,0,19/0.624,NPEALUSJ22,1,6/1/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2169,IBSE01.PUJ,1,14/0/0.2169,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBA_FOBBC-HSIA-USJ_G013|U|OPTICAL|2|ON=USJ_G013,0,19/0.624,NPEALUSJ22,1,7/1/1.624,NN=NPEALUSJ22,1,LAG-1,NPEALUSJ21,1,LAG-1,NB=NPEALUSJ21,1,1/2/1.2170,IBSE01.PUJ,1,14/0/0.2170,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
